,UID No,nvPMDB No,Manufacturer,Engine Identification,Combustor Description,Eng Type,B/P Ratio,Pressure Ratio,Rated Thrust (kN),Data Superseded,Superseded by UID No,Fuel Flow T/O (kg/sec),Fuel Flow C/O (kg/sec),Fuel Flow App (kg/sec),Fuel Flow Idle (kg/sec),Fuel LTO Cycle (kg)  ,Fuel Heat of Combustion (MJ/kg),Fuel Hydrogen Content (% mass),Fuel Aromatics Content (% vol),Fuel Naphthalene Content (% vol),Fuel Sulphur Content (ppm by mass),nvPM Mass Concentration Max (mg/m³),nvPM Mass Concentration Characteristic (mg/m³),nvPM Mass Concentration Characteristic (% of CAEP/10 Limit),nvPM Mass Concentration Number Test,nvPM Mass Concentration Number Eng,nvPM EImass T/O (mg/kg),nvPM EImass C/O (mg/kg),nvPM EImass App (mg/kg),nvPM EImass Idle (mg/kg),nvPM EImass Max (mg/kg),nvPMmass Number Test,nvPMmass Number Eng,LTOmass/Foo Avg (mg/kN),LTOmass/Foo Characteristic (mg/kN),LTOmass/Foo Characteristic (% of CAEP/11 InP Limit),LTOmass/Foo Characteristic (% of CAEP/11 NT Limit),nvPM LTO Total Mass (mg),nvPM EInum T/O (#/kg),nvPM EInum C/O (#/kg),nvPM Einum App (#/kg),nvPM EInum Idle (#/kg),nvPM EInum Max (#/kg),nvPMnum Number Test,nvPMnum Number Eng,LTOnum/Foo Avg (#/kN),LTOnum/Foo Characteristic (#/kN),LTOnum/Foo Characteristic (% of CAEP/11 InP Limit),LTOnum/Foo Characteristic (% of CAEP/11 NT Limit),nvPM LTO Total Particle Number (#),nvPM EImass_SL T/O (mg/kg),nvPM EImass_SL C/O (mg/kg),nvPM EImass_SL App (mg/kg),nvPM EImass_SL Idle (mg/kg),nvPM EInum_SL T/O (#/kg),nvPM EInum_SL C/O (#/kg),nvPM EInum_SL App (#/kg),nvPM EInum_SL Idle (#/kg),Ambient Baro Min (kPa),Ambient Baro Max (kPa),Ambient Temp Min (K),Ambient Temp Max (K),Humidity Min (kg/kg),Humidity Max (kg/kg),Test Organisation,Test Location,Initial Test Date,Final Test Date,Remark 1,Remark 2,Remark 3,Remark 4,Remark 5,Remark 6,Remark 7,Remark 8
90,01P22PW174,1,Pratt & Whitney,PW1431GA-JM,"TALON X, Block-C",TF,11.88,35.59,140.43,,,0.95,0.78,0.27,0.09,348.06,43.27,13.84,15.3,1.87,705.0,2201.688432161702,2833.940574284595,50.60944774667861,3,1,88.96906414011971,61.132905248855195,6.929341844376883,7.55198919045023,88.96906414011971,3,1,80.8476124579345,112.38200230460731,6.902747923723362,40.11250801383067,11353.430217467741,779681806012068.0,942237705387340.0,416625403696373.3,705057985841931.5,962409447895110.6,3,1,1809510543176630.5,2515305175391479.5,23.12375282844551,70.78874067591751,2.541095655782942e+17,105.82441893704856,77.14100236680319,9.870488945731154,15.373757802887319,2098345874851360.0,3737213788722058.5,3278841670170538.5,6963630091392400.0,100.78,103.02,266.7,277.2,0.00036,0.00168,Pratt & Whitney,"East Hartford, CT",2017-03-02,2017-03-04,Data from certification report PWA-11701,1 engine tested,"TALON-X, Block-C* combustor","Certification in accordance with ICAO Annex 16 Vol. II., Part III, Chapter 2.","nvPM levels in accordance with ICAO Annex 16 Vol. II, Part III, Chapter 4 and Appendicies 7 and 8.(CAEP/10)",,,
91,01P22PW175,1,Pratt & Whitney,PW1431G-JM,"TALON X, Block-C",TF,11.88,35.59,140.43,,,0.95,0.78,0.27,0.09,348.06,43.27,13.84,15.3,1.87,705.0,2201.688432161702,2833.940574284595,50.60944774667861,3,1,88.96906414011971,61.132905248855195,6.929341844376883,7.55198919045023,88.96906414011971,3,1,80.8476124579345,112.38200230460731,6.902747923723362,40.11250801383067,11353.430217467741,779681806012068.0,942237705387340.0,416625403696373.3,705057985841931.5,962409447895110.6,3,1,1809510543176630.5,2515305175391479.5,23.12375282844551,70.78874067591751,2.541095655782942e+17,105.82441893704856,77.14100236680319,9.870488945731154,15.373757802887319,2098345874851360.0,3737213788722058.5,3278841670170538.5,6963630091392400.0,100.78,103.02,266.7,277.2,0.00036,0.00168,Pratt & Whitney,"East Hartford, CT",2017-03-02,2017-03-04,Data from certification report PWA-11701,1 engine tested,"TALON-X, Block-C* combustor","Certification in accordance with ICAO Annex 16 Vol. II., Part III, Chapter 2.","nvPM levels in accordance with ICAO Annex 16 Vol. II, Part III, Chapter 4 and Appendicies 7 and 8.(CAEP/10)",,,
92,01P22PW176,1,Pratt & Whitney,PW1428GH-JM,"TALON X, Block-D",TF,12.1019668579102,33.32,132.382901116498,,,0.87,0.72,0.25,0.09,331.97999999999996,43.318200000000004,13.888,16.509999999999998,0.74,227.60000000000002,975.3266544037187,1255.4082306651032,21.798699252168554,4,1,32.42501175112305,24.462030488735806,0.2749370944477569,3.125373018914258,32.42501175112305,4,1,29.95084615247017,41.63309167705055,2.3115821408487025,12.3980103277609,3964.979904557915,384043298941342.44,418964125542104.2,32559239611877.91,376302181626646.6,422125037500078.2,4,1,820632214551105.5,1140717562623165.8,9.680482211320387,27.137575501932616,1.086376733119321e+17,39.75583853512234,30.95947080111686,0.5940786472354184,6.823231086734819,1193006883062924.2,1447095798137233.8,301820064578748.7,3719699669437664.5,101.486,102.22,279.62,300.8,0.00358,0.01201,Pratt & Whitney,"W. Palm Beach,FL",2020-01-18,2020-01-21,Data from certification report PWA-12091,1 engine tested,"TALON-X, Block-D combustor","Certification in accordance with ICAO Annex 16 Vol. II., Part III, Chapter 4.",,,,
93,01P22PW177,1,Pratt & Whitney,PW1428GA-JM,"TALON X, Block-D",TF,12.1019668579102,33.32,132.382901116498,,,0.87,0.72,0.25,0.09,331.97999999999996,43.318200000000004,13.888,16.509999999999998,0.74,227.60000000000002,975.3266544037187,1255.4082306651032,21.798699252168554,4,1,32.42501175112305,24.462030488735806,0.2749370944477569,3.125373018914258,32.42501175112305,4,1,29.95084615247017,41.63309167705055,2.3115821408487025,12.3980103277609,3964.979904557915,384043298941342.44,418964125542104.2,32559239611877.91,376302181626646.6,422125037500078.2,4,1,820632214551105.5,1140717562623165.8,9.680482211320387,27.137575501932616,1.086376733119321e+17,39.75583853512234,30.95947080111686,0.5940786472354184,6.823231086734819,1193006883062924.2,1447095798137233.8,301820064578748.7,3719699669437664.5,101.486,102.22,279.62,300.8,0.00358,0.01201,Pratt & Whitney,"W. Palm Beach,FL",2020-01-18,2020-01-21,Data from certification report PWA-12091,1 engine tested,"TALON-X, Block-D combustor","Certification in accordance with ICAO Annex 16 Vol. II., Part III, Chapter 4.",,,,
94,01P22PW178,1,Pratt & Whitney,PW1428G-JM,"TALON X, Block-D",TF,12.1019668579102,33.32,132.382901116498,,,0.87,0.72,0.25,0.09,331.97999999999996,43.318200000000004,13.888,16.509999999999998,0.74,227.60000000000002,975.3266544037187,1255.4082306651032,21.798699252168554,4,1,32.42501175112305,24.462030488735806,0.2749370944477569,3.125373018914258,32.42501175112305,4,1,29.95084615247017,41.63309167705055,2.3115821408487025,12.3980103277609,3964.979904557915,384043298941342.44,418964125542104.2,32559239611877.91,376302181626646.6,422125037500078.2,4,1,820632214551105.5,1140717562623165.8,9.680482211320387,27.137575501932616,1.086376733119321e+17,39.75583853512234,30.95947080111686,0.5940786472354184,6.823231086734819,1193006883062924.2,1447095798137233.8,301820064578748.7,3719699669437664.5,101.486,102.22,279.62,300.8,0.00358,0.01201,Pratt & Whitney,"W. Palm Beach,FL",2020-01-18,2020-01-21,Data from certification report PWA-12091,1 engine tested,"TALON-X, Block-D combustor","Certification in accordance with ICAO Annex 16 Vol. II., Part III, Chapter 4.",,,,
95,01P22PW179,1,Pratt & Whitney,PW1431GH-JM,"TALON X, Block-D",TF,11.8645992279053,35.59,140.438592589298,,,0.95,0.78,0.27,0.09,348.06,43.318200000000004,13.888,16.509999999999998,0.74,227.60000000000002,1057.2667398624044,1360.8788001832982,24.303725452058096,4,1,35.42727586482093,28.47144837973749,0.34012875797107334,2.8444538960290506,35.42727586482093,4,1,33.93917736445873,47.177060556656556,2.8980468526308627,16.842479628660016,4766.370302703132,345049285071053.5,419504646695410.1,36497387555512.86,342769557327153.9,423705618088529.56,4,1,765099816790762.0,1063524905185935.5,9.77808772835258,29.93684527878498,1.0744954146042411e+17,42.814732070757195,35.50860958799321,0.7047503577577923,6.210148477572286,996232447795679.8,1379362276659410.8,318007124202726.44,3398103916063301.5,101.486,102.22,279.62,300.8,0.00358,0.01201,Pratt & Whitney,"W. Palm Beach,FL",2020-01-18,2020-01-21,Data from certification report PWA-12091,1 engine tested,"TALON-X, Block-D combustor","Certification in accordance with ICAO Annex 16 Vol. II., Part III, Chapter 4.",,,,
96,01P22PW180,1,Pratt & Whitney,PW1431GA-JM,"TALON X, Block-D",TF,11.8645992279053,35.59,140.438592589298,,,0.95,0.78,0.27,0.09,348.06,43.318200000000004,13.888,16.509999999999998,0.74,227.60000000000002,1057.2667398624044,1360.8788001832982,24.303725452058096,4,1,35.42727586482093,28.47144837973749,0.34012875797107334,2.8444538960290506,35.42727586482093,4,1,33.93917736445873,47.177060556656556,2.8980468526308627,16.842479628660016,4766.370302703132,345049285071053.5,419504646695410.1,36497387555512.86,342769557327153.9,423705618088529.56,4,1,765099816790762.0,1063524905185935.5,9.77808772835258,29.93684527878498,1.0744954146042411e+17,42.814732070757195,35.50860958799321,0.7047503577577923,6.210148477572286,996232447795679.8,1379362276659410.8,318007124202726.44,3398103916063301.5,101.486,102.22,279.62,300.8,0.00358,0.01201,Pratt & Whitney,"W. Palm Beach,FL",2020-01-18,2020-01-21,Data from certification report PWA-12091,1 engine tested,"TALON-X, Block-D combustor","Certification in accordance with ICAO Annex 16 Vol. II., Part III, Chapter 4.",,,,
97,01P22PW181,1,Pratt & Whitney,PW1431G-JM,"TALON X, Block-D",TF,11.8645992279053,35.59,140.438592589298,,,0.95,0.78,0.27,0.09,348.06,43.318200000000004,13.888,16.509999999999998,0.74,227.60000000000002,1057.2667398624044,1360.8788001832982,24.303725452058096,4,1,35.42727586482093,28.47144837973749,0.34012875797107334,2.8444538960290506,35.42727586482093,4,1,33.93917736445873,47.177060556656556,2.8980468526308627,16.842479628660016,4766.370302703132,345049285071053.5,419504646695410.1,36497387555512.86,342769557327153.9,423705618088529.56,4,1,765099816790762.0,1063524905185935.5,9.77808772835258,29.93684527878498,1.0744954146042411e+17,42.814732070757195,35.50860958799321,0.7047503577577923,6.210148477572286,996232447795679.8,1379362276659410.8,318007124202726.44,3398103916063301.5,101.486,102.22,279.62,300.8,0.00358,0.01201,Pratt & Whitney,"W. Palm Beach,FL",2020-01-18,2020-01-21,Data from certification report PWA-12091,1 engine tested,"TALON-X, Block-D combustor","Certification in accordance with ICAO Annex 16 Vol. II., Part III, Chapter 4.",,,,
98,01P20PW182,1,Pratt & Whitney,PW1525G,"TALON X, Block-C",TF,11.05,38.67,108.53,,,0.7879,0.6489,0.2286,0.076,292.17060000000004,43.21,13.975,18.1,0.775,553.0,329.76,424.46,6.7,3,1,12.9,8.05,0.218,0.522,12.9,3,1,10.97,15.25,0.7,3.0,1190.2540320000003,188113026666667.0,190347763333333.34,13708330333333.334,71025449666666.67,202490333333333.34,3,1,292104205311895.4,406038650697658.25,2.8,6.6,3.1702069402500012e+16,16.191153,10.949879666666666,0.21017361499999998,0.6908850699999999,699395000000000.0,899753963333333.4,59189780666666.664,606579656666666.6,101.97,103.29,272.0,278.1,0.00122,0.00221,Pratt & Whitney,"Mirabel Aerospace Centre, Quebec, Canada",2018-03-25,2018-03-26,Data from certification report PWA-12245-02,Block C combustor,"nvPM levels in accordance with Annex 16 Vol. II, Chapter 4, Appendix 7 and Appendix 8.",PW1525G-3 has equvalent rated thrust levels and pressure ratios as PW1525G,PW1525G-3 has equivalent ICAO nvPM emissions data as the PW1525G,,,
99,01P20PW183,1,Pratt & Whitney,PW1524G,"TALON X, Block-C",TF,11.05,38.67,108.53,,,0.7879,0.6489,0.2286,0.076,292.17060000000004,43.21,13.975,18.1,0.775,553.0,329.76,424.46,6.7,3,1,12.9,8.05,0.218,0.522,12.9,3,1,10.97,15.25,0.7,3.0,1190.2540320000003,188113026666666.66,190347763333333.34,13708330333333.334,71025449666666.67,202490333333333.34,3,1,292104205311895.4,406038650697658.25,2.8,6.6,3.17020694025e+16,16.191153,10.949879666666666,0.21017361499999998,0.6908850699999999,699395000000000.0,899753963333333.4,59189780666666.664,606579656666666.6,101.97,103.29,272.0,278.1,0.00122,0.00221,Pratt & Whitney,"Mirabel Aerospace Centre, Quebec, Canada",2018-03-25,2018-03-26,Data from certification report PWA-12245-02,Block C combustor,"nvPM levels in accordance with Annex 16 Vol. II, Chapter 4, Appendix 7 and Appendix 8.",PW1524G-3 has equvalent rated thrust levels and pressure ratios as PW1524G,PW1524G-3 has equivalent ICAO nvPM emissions data as the PW1524G,,,
100,01P20PW184,1,Pratt & Whitney,PW1521G,"TALON X, Block-C",TF,11.37,35.11,97.72,,,0.6949,0.5755,0.2078,0.0707,265.31579999999997,43.21,13.975,18.1,0.775,553.0,240.18,309.15,4.6,3,1,9.801856736125947,4.81440130520707,0.18528343168279524,0.6388702914948469,9.801856736125947,3,1,7.485761127456191,10.405561756263817,0.4,1.8,731.508577375019,194242052960628.38,162965483805653.1,15658385641050.928,80334567895712.72,194242052960628.38,3,1,283361858607480.44,393886375601168.25,2.5,5.6,2.769012082312299e+16,12.943462161809654,6.96923166295264,0.2067118475476112,0.7968813166518358,852855031970085.0,972572973792336.5,62627364591517.81,688816102449047.0,101.97,103.29,272.0,278.1,0.00122,0.00221,Pratt & Whitney,"Mirabel Aerospace Centre, Quebec, Canada",2018-03-25,2018-03-26,Data from certification report PWA-12245-02,Block C combustor,"nvPM levels in accordance with Annex 16 Vol. II, Chapter 4, Appendix 7 and Appendix 8.",PW1521G-3 has equvalent rated thrust levels and pressure ratios as PW1521G,PW1521G-3 has equivalent ICAO nvPM emissions data as the PW1521G,,,
101,01P20PW185,1,Pratt & Whitney,PW1521GA,"TALON X, Block-C",TF,11.37,35.11,97.72,,,0.6949,0.5755,0.2078,0.0707,265.31579999999997,43.21,13.975,18.1,0.775,553.0,240.18,309.15,4.6,3,1,9.801856736125947,4.81440130520707,0.18528343168279524,0.6388702914948469,9.801856736125947,3,1,7.485761127456191,10.405561756263817,0.4,1.8,731.508577375019,194242052960628.38,162965483805653.1,15658385641050.928,80334567895712.72,194242052960628.38,3,1,283361858607480.44,393886375601168.25,2.5,5.6,2.769012082312299e+16,12.943462161809654,6.96923166295264,0.2067118475476112,0.7968813166518358,852855031970085.0,972572973792336.5,62627364591517.81,688816102449047.0,101.97,103.29,272.0,278.1,0.00122,0.00221,Pratt & Whitney,"Mirabel Aerospace Centre, Quebec, Canada",2018-03-25,2018-03-26,Data from certification report PWA-12245-02,Block C combustor,"nvPM levels in accordance with Annex 16 Vol. II, Chapter 4, Appendix 7 and Appendix 8.",,,,,
102,01P20PW186,1,Pratt & Whitney,PW1519G,"TALON X, Block-C",TF,11.64,32.28,87.96,,,0.6227,0.5204,0.1911,0.06726,245.6358,43.21,13.975,18.1,0.775,553.0,147.28,189.57,2.7,3,1,6.291463573248818,2.5360748469706933,0.13581419378291548,0.7581057581236291,6.291463573248818,3,1,4.826363453647458,6.708873302262243,0.3,1.0,424.5269293828304,177309599823414.03,117713728976221.36,18153182668536.156,103743610663840.75,177309599823414.03,3,1,277868038822408.94,386249706453167.8,2.3,5.0,2.444127269481909e+16,8.782869684681453,3.9947699452869645,0.1931551169390429,0.9045395345721747,898655815111794.5,772728218640353.4,86567762761745.86,842188935831189.6,101.97,103.29,272.0,278.1,0.00122,0.00221,Pratt & Whitney,"Mirabel Aerospace Centre, Quebec, Canada",2018-03-25,2018-03-26,Data from certification report PWA-12245-02,Block C combustor,"nvPM levels in accordance with Annex 16 Vol. II, Chapter 4, Appendix 7 and Appendix 8.",,,,,
103,01P20PW187,1,Pratt & Whitney,PW1919G,"TALON X, Block-C",TF,11.6,33.3,92.79,,,0.6498,0.5402,0.1966,0.0679,251.733016836,43.21,13.975,18.1,0.775,553.0,192.2,247.4,3.6,3,1,8.060577247443144,3.5826451603766265,0.16860580707049402,0.7613827835702249,8.060577247443144,3,1,6.079031250635438,8.450140743168527,0.3,1.4,564.0733097464624,186895435573451.88,140183821165221.45,16931442954923.615,90063888887405.75,186895435573451.88,3,1,274140383880870.38,381068089909466.75,2.3,5.1,2.5437486220305964e+16,10.913096851563191,5.3750780216386085,0.20139967811593348,0.8499376926964061,875616304883246.6,833955429198532.0,79032821959904.95,787101105772044.5,101.97,103.29,272.0,278.1,0.00122,0.00221,Pratt & Whitney,"Mirabel Aerospace Centre, Quebec, Canada",2018-03-25,2018-03-26,Data from certification report PWA-12249,Block C combustor,"nvPM levels in accordance with Annex 16 Vol. II, Chapter 4, Appendix 7 and Appendix 8.",,,,,
104,01P20PW188,1,Pratt & Whitney,PW1921G,"TALON X, Block-C",TF,11.4,35.76,100.307372035817,,,0.7145,0.5899,0.2112,0.0717,270.3852714024,43.21,13.975,18.1,0.775,553.0,264.81,340.86,5.2,3,1,10.727189272626937,5.574405366410102,0.20860295693496952,0.6604284444460579,10.727189272626937,3,1,8.378035720324602,11.645865610681959,0.5,2.1,840.3787459279646,198874535142736.78,174705582858942.25,15011040718426.604,78131847499385.5,199132972766820.28,3,1,289806199214521.44,402844313614847.7,2.6,5.9,2.906969824289712e+16,14.003533320581736,7.90846589226305,0.2085567449805615,0.7705316002711665,822762574804069.9,924636993026905.0,67196079478255.23,701115320908334.8,101.97,103.29,272.0,278.1,0.00122,0.00221,Pratt & Whitney,"Mirabel Aerospace Centre, Quebec, Canada",2018-03-25,2018-03-26,Data from certification report PWA-12249,Block C combustor,"nvPM levels in accordance with Annex 16 Vol. II, Chapter 4, Appendix 7 and Appendix 8.",,,,,
105,01P20PW189,1,Pratt & Whitney,PW1922G,"TALON X, Block-C",TF,11.2,37.7,105.934371,,,0.7646,0.6305,0.2224,0.0745,284.93290864079995,43.21,13.975,18.1,0.775,553.0,312.7,402.5,6.3,3,1,12.3906,7.2769,0.2296,0.5905,12.3906,3,1,10.237,14.23,0.6,2.7,1084.4546194674494,193519860000000.0,187373660000000.0,13970463333333.334,73282518000000.0,202490333333333.34,3,1,293313779300355.8,407720015708028.6,2.8,6.4,3.1072010715816016e+16,15.7562,10.0045,0.2127,0.7153,744652093333333.4,918375666666666.6,60743496666666.664,636534150000000.0,101.97,103.29,272.0,278.1,0.00122,0.00221,Pratt & Whitney,"Mirabel Aerospace Centre, Quebec, Canada",2018-03-25,2018-03-26,Data from certification report PWA-12249,Block C combustor,"nvPM levels in accordance with Annex 16 Vol. II, Chapter 4, Appendix 7 and Appendix 8.",,,,,
106,01P20PW190,1,Pratt & Whitney,PW1923G-A,"TALON X, Block-C",TF,11.2,37.7,105.934371,,,0.7646,0.6305,0.2224,0.0745,284.93290864079995,43.21,13.975,18.1,0.775,553.0,312.7,402.5,6.3,3,1,12.3906,7.2769,0.2296,0.5905,12.3906,3,1,10.237,14.23,0.6,2.7,1084.4546194674494,193519860000000.0,187373660000000.0,13970463333333.334,73282518000000.0,202490333333333.34,3,1,293313779300355.8,407720015708028.6,2.8,6.4,3.1072010715816016e+16,15.7562,10.0045,0.2127,0.7153,744652093333333.4,918375666666666.6,60743496666666.664,636534150000000.0,101.97,103.29,272.0,278.1,0.00122,0.00221,Pratt & Whitney,"Mirabel Aerospace Centre, Quebec, Canada",2018-03-25,2018-03-26,Data from certification report PWA-12249,Block C combustor,"nvPM levels in accordance with Annex 16 Vol. II, Chapter 4, Appendix 7 and Appendix 8.",,,,,
107,01P20PW191,1,Pratt & Whitney,PW1923G,"TALON X, Block-C",TF,11.2,37.7,105.934371,,,0.7646,0.6305,0.2224,0.0745,284.93290864079995,43.21,13.975,18.1,0.775,553.0,312.7,402.5,6.3,3,1,12.3906,7.2769,0.2296,0.5905,12.3906,3,1,10.237,14.23,0.6,2.7,1084.4546194674494,193519860000000.0,187373660000000.0,13970463333333.334,73282518000000.0,202490333333333.34,3,1,293313779300355.8,407720015708028.6,2.8,6.4,3.1072010715816016e+16,15.7562,10.0045,0.2127,0.7153,744652093333333.4,918375666666666.6,60743496666666.664,636534150000000.0,101.97,103.29,272.0,278.1,0.00122,0.00221,Pratt & Whitney,"Mirabel Aerospace Centre, Quebec, Canada",2018-03-25,2018-03-26,Data from certification report PWA-12249,Block C combustor,"nvPM levels in accordance with Annex 16 Vol. II, Chapter 4, Appendix 7 and Appendix 8.",,,,,
108,01P11PJ003,1,PowerJet S.A.,SaM146-1S17,,MTF,4.44,21.84,69.2,,,0.791,0.653,0.228,0.097,326.0,43.1,13.77,17.87,1.37,694.0,811.0,1044.0,12.9,3,1,163.0,109.0,2.57,1.74,163.0,3,1,220.0,306.0,9.700000000000001,39.6,15212.0,1130000000000000.0,1080000000000000.0,122000000000000.0,57100000000000.0,1150000000000000.0,3,1,2110000000000000.0,2930000000000000.0,15.5,31.5,1.46e+17,191.0,132.0,4.09,2.52,2920000000000000.0,3150000000000000.0,728000000000000.0,285000000000000.0,99.3,100.4,286.4,299.2,0.00615,0.01246,PowerJet S.A.,"Villaroche, France",2019-06-04,2019-06-07,Test engine 146009-1B,Certification report CR-037 S2 / CR-137 / CR-237 Rev1,,,,,,
109,01P11PJ004,1,PowerJet S.A.,SaM146-1S18,,MTF,4.38,22.8,72.7,,,0.841,0.691,0.238,0.1,339.0,43.1,13.77,17.87,1.37,694.0,854.0,1099.0,14.000000000000002,3,1,166.0,124.0,2.68,1.65,166.0,3,1,242.0,336.0,10.9,44.9,17574.0,1030000000000000.0,1090000000000000.0,130000000000000.0,52300000000000.0,1110000000000000.0,3,1,2080000000000000.0,2890000000000000.0,15.6,32.0,1.51e+17,193.0,149.0,4.29,2.38,2580000000000000.0,3050000000000000.0,785000000000000.0,256000000000000.0,99.3,100.4,286.4,299.2,0.00615,0.01246,PowerJet S.A.,"Villaroche, France",2019-06-04,2019-06-07,Test engine 146009-1B,Certification report CR-037 S2 / CR-137 / CR-237 Rev1,,,,,,
110,01P10IA019,1,International Aero Engines,V2522-A5 SelectOne™ Upgrade Package,Floatwall,MTF,4.9,25.7,102.5,,,0.9714182221822223,0.8149067784869444,0.3096938643833333,0.1295558121683333,424.80085452653,43.22,13.83,16.6,2.38,540.0,1372.3,1766.0,27.0,3,1,279.1137231279469,372.0247395635967,211.42791917251324,77.75083325343074,448.87122662160306,3,1,808.1391035430945,1123.3515478775291,46.0,206.9,82834.25811316718,1246693825575885.2,1571481494890349.0,2240589650490963.0,1666323001404904.2,2868338024778810.5,3,1,7055766932433289.0,9807849502965372.0,64.7,148.2,7.232161105744122e+17,316.5220669570638,420.77437289177345,256.29938466857385,103.26601863659353,2966361383561175.0,3705389835633718.5,7179361223341967.0,7163351305306149.0,100.89,101.62,275.8,278.2,0.0018,0.0025,Pratt & Whitney,"East Hartford, CT",2016-12-12,2016-12-14,Data from certification report IAE-0324,Engine performance reflects SelectOneTM and SelectTwoTM package upgrades,"nvPM levels in accordance with Annex 16 Vol. II, Chapter 4, Appendix 7 and Appendix 8.",,,,,
111,01P10IA020,1,International Aero Engines,V2524-A5 SelectOne™ Upgrade Package,Floatwall,MTF,4.8,27.0,108.9,,,1.04,0.867,0.326,0.133,443.84400000000005,43.22,13.83,16.6,2.38,540.0,1372.3,1766.0,27.9,3,1,239.28901220475905,340.22942997327857,235.44857584726927,72.94054071995039,448.7107135734127,3,1,761.6580431573133,1058.7406771716892,45.9,213.2,82944.56089983143,1101686501910285.9,1442038064353255.8,2368416363926854.0,1605252801943651.8,2867254247112753.5,3,1,6717327991746476.0,9337403380242530.0,64.7,153.4,7.315170183011912e+17,271.7689101120967,384.8450850845899,283.9402293116137,97.30546302928393,2642306591349189.5,3393673593509933.5,7406491282542116.0,6968867496258896.0,100.89,101.62,275.8,278.2,0.0018,0.0025,Pratt & Whitney,"East Hartford, CT",2016-12-12,2016-12-14,Data from certification report IAE-0324,Engine performance reflects SelectOneTM and SelectTwoTM package upgrades,"nvPM levels in accordance with Annex 16 Vol. II, Chapter 4, Appendix 7 and Appendix 8.",,,,,
112,01P10IA021,1,International Aero Engines,V2527-A5 SelectOne™ Upgrade Package,Floatwall,MTF,4.8,27.1,110.3,,,1.049,0.873,0.328,0.134,447.05400000000003,43.22,13.83,16.6,2.38,540.0,1372.3,1766.0,28.0,3,1,230.68086412774662,333.01416314185457,240.76894656756312,71.94211703206423,448.78567405363856,3,1,748.2381616839191,1040.0864076785085,45.7,212.7,82530.66923373629,1064523116147190.4,1417076236355622.8,2395510058842076.0,1592496352933298.2,2867553649426688.5,3,1,6633444660681001.0,9220801585600502.0,64.6,154.0,7.316689460731144e+17,262.01809730543914,376.7525306335192,290.0454066703663,96.0676789621398,2555690324566496.0,3336800440794626.5,7453865850245901.0,6927922942707823.0,100.89,101.62,275.8,278.2,0.0018,0.0025,Pratt & Whitney,"East Hartford, CT",2016-12-12,2016-12-14,Data from certification report IAE-0324,Engine performance reflects SelectOneTM and SelectTwoTM package upgrades,"nvPM levels in accordance with Annex 16 Vol. II, Chapter 4, Appendix 7 and Appendix 8.",,,,,
113,01P10IA022,1,International Aero Engines,V2527-A5E SelectOne™ Upgrade Package,Floatwall,MTF,4.8,27.1,110.3,,,1.049,0.873,0.328,0.134,447.05400000000003,43.22,13.83,16.6,2.38,540.0,1372.3,1766.0,28.0,3,1,230.68086412774662,333.01416314185457,240.76894656756312,71.94211703206423,448.78567405363856,3,1,748.2381616839191,1040.0864076785085,45.7,212.7,82530.66923373629,1064523116147190.4,1417076236355622.8,2395510058842076.0,1592496352933298.2,2867553649426688.5,3,1,6633444660681001.0,9220801585600502.0,64.6,154.0,7.316689460731144e+17,262.01809730543914,376.7525306335192,290.0454066703663,96.0676789621398,2555690324566496.0,3336800440794626.5,7453865850245901.0,6927922942707823.0,100.89,101.62,275.8,278.2,0.0018,0.0025,Pratt & Whitney,"East Hartford, CT",2016-12-12,2016-12-14,Data from certification report IAE-0324,Engine performance reflects SelectOneTM and SelectTwoTM package upgrades,"nvPM levels in accordance with Annex 16 Vol. II, Chapter 4, Appendix 7 and Appendix 8.",,,,,
114,01P10IA023,1,International Aero Engines,V2527-A5M SelectOne™ Upgrade Package,Floatwall,MTF,4.8,27.1,110.3,,,1.049,0.873,0.328,0.134,447.05400000000003,43.22,13.83,16.6,2.38,540.0,1372.3,1766.0,28.0,3,1,230.68086412774662,333.01416314185457,240.76894656756312,71.94211703206423,448.78567405363856,3,1,748.2381616839191,1040.0864076785085,45.7,212.7,82530.66923373629,1064523116147190.4,1417076236355622.8,2395510058842076.0,1592496352933298.2,2867553649426688.5,3,1,6633444660681001.0,9220801585600502.0,64.6,154.0,7.316689460731144e+17,262.01809730543914,376.7525306335192,290.0454066703663,96.0676789621398,2555690324566496.0,3336800440794626.5,7453865850245901.0,6927922942707823.0,100.89,101.62,275.8,278.2,0.0018,0.0025,Pratt & Whitney,"East Hartford, CT",2016-12-12,2016-12-14,Data from certification report IAE-0324,Engine performance reflects SelectOneTM and SelectTwoTM package upgrades,"nvPM levels in accordance with Annex 16 Vol. II, Chapter 4, Appendix 7 and Appendix 8.",,,,,
